panel,true_value,rep,nn_width_mu,nn_width_sigma,nn_width_xi
mu,43.875,31,2.387441415365359,2.138389373768197,0.165308366715908
mu,43.875,32,2.1345276408190585,1.9236269267453459,0.1786709956824779
mu,43.875,33,2.3758786280602777,2.0775550777403726,0.16669064238667486
mu,43.875,34,2.3486895520536635,2.119831374289584,0.17580686286091804
mu,43.875,35,2.125983055341152,1.6684135358036976,0.1630648549646139
mu,43.875,36,2.4188477349446487,2.26593615100772,0.17553949430584903
mu,43.875,37,2.039952837462188,1.9509448211043434,0.1656381674110889
mu,43.875,38,2.2594907157127153,1.8905898515761255,0.16505356431007384
mu,43.875,39,2.3317020189659914,2.0509614916437897,0.16778413057327268
mu,43.875,40,2.18207563738531,1.854329432180716,0.1621713943779468
mu,43.875,41,2.336487180197423,2.166301402526585,0.15920909345149994
mu,43.875,42,2.5519151954590455,2.219850876508403,0.1637958787381649
mu,43.875,43,2.160987108045326,1.8383773659774238,0.17463374584913252
mu,43.875,44,2.2762760719726174,2.130670491924164,0.15817323029041291
mu,43.875,45,2.2817222123865832,2.0781259733079747,0.1726227857172489
mu,43.875,46,1.9836969750236904,1.9569440804222946,0.16936783939599992
mu,43.875,47,2.0469561667158516,1.779823032103348,0.16630418673157693
mu,43.875,48,2.309765233134698,2.1522913459065602,0.15718065351247787
mu,43.875,49,2.336179042380728,1.903909293273955,0.16664033383131024
mu,43.875,50,2.199052719188927,2.150418348568097,0.16284086033701892
mu,43.875,51,2.444557819047944,2.0452910213465127,0.15551016926765437
mu,43.875,52,2.239956393274035,2.075486118548273,0.17249675393104552
mu,43.875,53,2.4058140406236177,2.0185441658658014,0.1647676452994346
mu,43.875,54,2.299343933777145,2.034238336465039,0.16166211888194082
mu,43.875,55,2.3190822553027104,1.9476769490433998,0.16257765889167786
mu,43.875,56,2.122559638958421,2.0384818909115783,0.16913945004343986
mu,43.875,57,2.4039988899757034,2.032648509993125,0.16563071683049202
mu,43.875,58,2.4172199034926294,2.212434387129875,0.1815517075359821
mu,43.875,59,2.192567935838966,2.0988262502200286,0.178236711025238
mu,43.875,60,2.408577233873501,2.1958013934399876,0.1627468451857567
mu,43.875,61,2.3001472336910354,2.031989136064677,0.1694490261375904
mu,43.875,62,2.158330506112172,1.9257427741159798,0.1692909851670265
mu,43.875,63,2.128993417542965,1.9627816207901425,0.161194297671318
mu,43.875,64,2.298354282007267,2.0965634258972496,0.16526007428765294
mu,43.875,65,2.375446583459457,2.254317128598956,0.1718244396150112
mu,43.875,66,2.190808123823423,1.9546056464890942,0.16120165809988973
mu,43.875,67,2.379660038876395,2.108140173804699,0.17272807732224463
mu,43.875,68,2.182719412625744,1.911229958771992,0.1550638511776924
mu,43.875,69,2.077361713978881,1.9044301600380962,0.16775627881288524
mu,43.875,70,2.3555833364524403,2.2905972514816355,0.17646117955446233
mu,43.875,71,2.1083186808373,1.8810109156613954,0.1742475524544716
mu,43.875,72,2.3367712798668876,2.094094928088216,0.17618003264069557
mu,43.875,73,2.2377921585484017,2.0877379944170826,0.15550118461251256
mu,43.875,74,2.124861387205243,1.969697345288056,0.16387079507112506
mu,43.875,75,2.3468025764277627,2.2120520175806586,0.17875614538788792
mu,43.875,76,2.424634550276359,2.085717636011159,0.1656578339636325
mu,43.875,77,2.0260689908734903,1.9455512986855439,0.17081424146890636
mu,43.875,78,2.156767072160875,1.7975937208112587,0.16991071477532382
mu,43.875,79,2.2192595096801213,2.077434958859987,0.1668963760137558
mu,43.875,80,2.2057144538024716,1.9837123317030532,0.16823732852935788
mu,43.875,81,2.0513266529928273,1.863334833384835,0.16839598566293715
mu,43.875,82,2.2647934358663164,2.0910964301432013,0.1557217262685299
mu,43.875,83,2.324611581385575,2.186851729880223,0.16484884172677997
mu,43.875,84,2.447879203550123,2.0189126242216098,0.17837155014276498
mu,43.875,85,2.1835665889791116,2.0553034983367997,0.16056152656674375
mu,43.875,86,2.2116200709331295,1.9775497221867617,0.16067044585943216
mu,43.875,87,2.2848071433027144,2.037709036172874,0.181575770676136
mu,43.875,88,2.2431207772769852,1.956762284538689,0.1724952206015587
mu,43.875,89,2.273920379512866,1.9952184067359724,0.16051015220582485
mu,43.875,90,2.502207015770445,2.1319151121491533,0.1559587188065052
mu,43.875,91,2.2945740771663594,2.0728087179600934,0.15980421155691144
mu,43.875,92,2.366861802742939,1.9805207542575403,0.16753151491284368
mu,43.875,93,2.0856221322515154,1.7434704356927817,0.16264479719102382
mu,43.875,94,2.302384484212702,1.948437273245311,0.16038913428783413
mu,43.875,95,2.2152353957673085,2.1001550720322957,0.17340423837304114
mu,43.875,96,2.3286512081603306,1.9975336357385647,0.16489204205572605
mu,43.875,97,2.0613759391638595,1.984039606541975,0.16661379635334014
mu,43.875,98,2.123103018460654,1.9239337747370886,0.1617184355854988
mu,43.875,99,2.431547254331079,2.4254964962508243,0.19237455949187277
mu,45.91666666666666,0,2.5430751811972385,2.093589714293202,0.16860242187976834
mu,45.91666666666666,1,2.3680493124127224,2.2134140301308953,0.17407064512372014
mu,45.91666666666666,2,2.2820477026361985,2.0410443520002293,0.17029160410165786
mu,45.91666666666666,3,2.1966502043998375,1.7781540525587882,0.16201162561774252
mu,45.91666666666666,4,2.0210193483235273,1.8397001128474368,0.15920788571238517
mu,45.91666666666666,5,2.043018025665596,1.9711583172510814,0.16611529514193532
mu,45.91666666666666,6,2.262406932897669,1.9999041504769632,0.15640222579240798
mu,45.91666666666666,7,2.440480753579891,2.1984021712442416,0.16875322833657264
mu,45.91666666666666,8,2.293459150343942,2.123121793922545,0.16677057892084116
mu,45.91666666666666,9,2.3181885342082182,1.9411042961703586,0.1578353151679039
mu,45.91666666666666,10,2.09001236561258,1.8010519603305983,0.1631091430783272
mu,45.91666666666666,11,2.1769944710495324,1.9145773955733656,0.158004729449749
mu,45.91666666666666,12,2.198316785985398,1.763396286891382,0.16716363057494163
mu,45.91666666666666,13,2.5145977767869354,2.198462271933904,0.16856287717819213
mu,45.91666666666666,14,2.035062368315664,1.8328167780027638,0.1613668151199818
mu,45.91666666666666,15,2.3809220013829986,2.1345317831771524,0.16761584207415578
mu,45.91666666666666,16,2.2358086115296913,2.012542738072206,0.16979769840836523
mu,45.91666666666666,17,2.246100787812537,1.8379628671816874,0.17130384221673012
mu,45.91666666666666,18,2.2139846194620816,1.9213023664644826,0.16302380263805388
mu,45.91666666666666,19,2.335980137336861,1.7914967869679632,0.16114134490489956
mu,45.91666666666666,20,2.08920444023623,1.9610514514191326,0.172339516878128
mu,45.91666666666666,21,2.0218454041909624,1.8338797344317967,0.17556611374020575
mu,45.91666666666666,22,2.1629925766339113,1.9817385140077324,0.16289384886622427
mu,45.91666666666666,23,2.1634752736117946,1.7332881259883592,0.16413555964827536
mu,45.91666666666666,24,2.371024281307406,1.9504178391670433,0.1646449066698551
mu,45.91666666666666,25,2.0956751141329875,1.874529622966861,0.16202841550111774
mu,45.91666666666666,26,2.347926281967858,2.1288098954553423,0.17108890488743783
mu,45.91666666666666,27,2.199709854153525,1.91087452332253,0.15968691930174828
mu,45.91666666666666,28,2.3302449411568205,1.9959810617400482,0.16752063930034639
mu,45.91666666666666,29,2.2739054759047193,2.036417946070282,0.17820284590125085
mu,45.91666666666666,30,2.1595325911104837,1.8832872787202088,0.16453354880213736
mu,45.91666666666666,31,2.0587839446031495,1.800946966661618,0.16370121315121647
mu,45.91666666666666,32,2.22615417100112,2.057339197399658,0.16871340200304982
mu,45.91666666666666,33,2.36492933734862,2.072636177612088,0.1631456896662712
mu,45.91666666666666,34,1.9048161700116566,1.7221338927636332,0.16793892979621886
mu,45.91666666666666,35,2.245661768430395,2.0148054225776058,0.1651932477951049
mu,45.91666666666666,36,2.160350311044212,2.0426490710789587,0.18385998234152792
mu,45.91666666666666,37,2.3087390513727755,1.9781567180034507,0.16139762252569195
mu,45.91666666666666,38,2.4770727147625706,2.1811306862772604,0.1661409132182598
mu,45.91666666666666,39,2.093849410414336,1.7601127377814336,0.1675331939011812
mu,45.91666666666666,40,2.402546962254,2.087019204492236,0.17025958821177484
mu,45.91666666666666,41,2.2179504163830472,2.03115853446649,0.16742980629205703
mu,45.91666666666666,42,2.1902437082567303,2.0303857721614627,0.15915465503931042
mu,45.91666666666666,43,2.3786203022056682,2.051712279105379,0.16570657789707183
mu,45.91666666666666,44,2.139066340909771,1.7819350684531567,0.16108822971582412
mu,45.91666666666666,45,2.215670791327206,1.9053731987125335,0.15517581477761266
mu,45.91666666666666,46,2.215889090518047,2.0261395264189783,0.16882077381014823
mu,45.91666666666666,47,2.5716910634372496,2.390554491716996,0.16456957310438156
mu,45.91666666666666,48,2.136074489440169,1.8329669038553806,0.15722822807729242
mu,45.91666666666666,49,2.214978457040715,2.020571339965567,0.18034188896417616
mu,45.91666666666666,50,2.362235729999071,2.2299160194036958,0.17766321972012517
mu,45.91666666666666,51,1.8808062023823098,1.7114498244596472,0.14850404039025303
mu,45.91666666666666,52,2.262471964469114,2.0579423588683667,0.16145049855113028
mu,45.91666666666666,53,2.08806527689957,1.9625552354374065,0.1643243700265884
mu,45.91666666666666,54,2.18224432253583,1.8569741454853812,0.16191933751106263
mu,45.91666666666666,55,2.086273280553641,1.6666998340909185,0.16904571428894993
mu,45.91666666666666,56,2.2735305947695608,1.8606129821439978,0.16029499657452098
mu,45.91666666666666,57,2.1403549244806044,1.8712127285592999,0.1585286751389503
mu,45.91666666666666,58,2.351222664250173,2.111643985110028,0.16555101573467254
mu,45.91666666666666,59,2.3414595317721805,2.0782287013041074,0.17067412510514257
mu,45.91666666666666,60,2.3120375854956805,2.1709752039696326,0.17658044695854183
mu,45.91666666666666,61,2.350264467691474,2.169450039459548,0.15925748795270916
mu,45.91666666666666,62,2.246456031634942,1.8831523452751764,0.16357725113630295
mu,45.91666666666666,63,2.2349066328265508,1.9744268000924805,0.1630071170628071
mu,45.91666666666666,64,2.3847390822112686,2.225298777114853,0.17705467492341995
mu,45.91666666666666,65,2.280102171094761,1.9128670938034897,0.1699055194854736
mu,45.91666666666666,66,2.16065441029874,1.9853383070887496,0.1610326178371906
mu,45.91666666666666,67,2.1791231026215954,1.9249490004085654,0.15832506418228148
mu,45.91666666666666,68,2.235366837475766,2.0248281948788343,0.16256229728460309
mu,45.91666666666666,69,2.357003143044011,1.980020474711008,0.15912722796201706
mu,45.91666666666666,70,2.318559725035229,2.01952931265164,0.1683243066072464
mu,45.91666666666666,71,2.070543450668886,2.1061106199685486,0.1709038808941841
mu,45.91666666666666,72,2.2196962110958296,2.1031262805466806,0.16625326797366136
mu,45.91666666666666,73,2.2111922734763425,1.8289268068892888,0.16689887866377828
mu,45.91666666666666,74,2.120707347913708,1.8657831718547726,0.16737213507294657
mu,45.91666666666666,75,2.236919410395089,1.9745390002595506,0.16884967908263207
mu,45.91666666666666,76,2.391220717136086,2.047392277205333,0.16415062397718427
mu,45.91666666666666,77,2.3499037065848185,2.0092114721903425,0.16345820911228656
mu,45.91666666666666,78,2.360121887554044,2.0220006361272986,0.1654945150017738
mu,45.91666666666666,79,2.4807472263950814,2.162518386168081,0.16417066529393193
mu,45.91666666666666,80,2.380310398744058,2.037496697665496,0.16768324822187422
mu,45.91666666666666,81,2.269518329856858,1.9437865548661541,0.1726625047624111
mu,45.91666666666666,82,2.281798676876498,2.1138201155463143,0.15880319923162456
mu,45.91666666666666,83,2.227173690040239,1.9157078215270822,0.15846635699272155
mu,45.91666666666666,84,2.2610421867681083,1.941152000956361,0.15727683976292609
mu,45.91666666666666,85,2.2315021391285086,2.0194472287796863,0.16617342382669448
mu,45.91666666666666,86,2.201284501203787,1.8344203590971517,0.16458412408828732
mu,45.91666666666666,87,1.9976454452067784,1.8813174523237226,0.1712442122399807
mu,45.91666666666666,88,2.119337252968805,1.728741367695493,0.16328226700425144
mu,45.91666666666666,89,2.24893768197272,1.8414155924562063,0.16462393850088117
mu,45.91666666666666,90,2.3078288185803686,2.0922869713496706,0.1604943417012691
mu,45.91666666666666,91,2.031906503318943,1.9724033508985457,0.1646442458033561
mu,45.91666666666666,92,2.310748959128084,1.9372708739285684,0.1735348895192146
mu,45.91666666666666,93,2.1574659287074383,1.9394785724886638,0.17145955711603164
mu,45.91666666666666,94,2.3043399240113516,1.9109363309521346,0.16945876404643057
mu,45.91666666666666,95,2.365494227539827,2.082360472395287,0.18197885714471337
mu,45.91666666666666,96,2.3061088525983777,2.1863376560109273,0.16472712606191636
mu,45.91666666666666,97,2.424686279548851,2.3683544627601627,0.16410160064697263
mu,45.91666666666666,98,2.2931335478224213,1.905931034706935,0.15972830131649968
mu,45.91666666666666,99,2.258363592206777,1.8510151887361435,0.15843507573008533
mu,47.95833333333333,0,2.306113300212097,2.078540711335787,0.18106586188077922
mu,47.95833333333333,1,2.1075663418097506,1.8983552516086633,0.17530311495065684
mu,47.95833333333333,2,2.1460972078803593,2.010079967684149,0.17561575546860692
mu,47.95833333333333,3,2.1543327943950885,1.9763498227841598,0.16276903748512267
mu,47.95833333333333,4,2.211157600144645,1.9155154338981557,0.16495030000805855
mu,47.95833333333333,5,2.210174572970928,2.0693315637520335,0.17379943579435345
mu,47.95833333333333,6,2.1419598122618595,1.837523032464901,0.15626900307834146
mu,47.95833333333333,7,2.405256261219364,2.1451225323139322,0.17223261296749115
mu,47.95833333333333,8,2.168024794253739,1.9057351726779892,0.1627100184559822
mu,47.95833333333333,9,2.4147866829683338,1.9679273939628494,0.16760543882846832
mu,47.95833333333333,10,2.2914779565042167,2.0460080326405503,0.1643719308078289
mu,47.95833333333333,11,2.1447696656378383,1.8568368086772917,0.16233664080500598
mu,47.95833333333333,12,2.2250275878200156,1.867178050440243,0.1703078225255012
mu,47.95833333333333,13,2.4347047897196674,2.1257899813046617,0.1652507163584232
mu,47.95833333333333,14,2.3161689127219063,2.170380812350661,0.17775666117668149
mu,47.95833333333333,15,2.1914608225534735,2.0674656869128984,0.161931299418211
mu,47.95833333333333,16,2.210882486555313,2.040792659435903,0.1782678551971912
mu,47.95833333333333,17,2.1636634193677295,1.9125593124012141,0.1603916198015213
mu,47.95833333333333,18,2.1302260350038438,1.9485842585381228,0.16266110017895694
mu,47.95833333333333,19,2.0684050510975,1.8434564214296767,0.16572188958525658
mu,47.95833333333333,20,2.086909684866022,1.9192158720332007,0.15843557417392723
mu,47.95833333333333,21,2.3528360306966007,2.129935160859482,0.15901803374290466
mu,47.95833333333333,22,2.367191257305123,2.2192448760179744,0.1687240377068519
mu,47.95833333333333,23,2.2739948269334533,1.9155247221522416,0.16505900546908375
mu,47.95833333333333,24,2.202825898225626,1.9407388488834592,0.17721698433160782
mu,47.95833333333333,25,2.0593231427022687,1.7413432603310497,0.16838694438338275
mu,47.95833333333333,26,2.1570860257253486,2.0162641248195925,0.17142327278852462
mu,47.95833333333333,27,2.097511652744899,1.7727233087256735,0.15749153979122635
mu,47.95833333333333,28,2.249247444484098,2.2193786928730574,0.1617446221411228
mu,47.95833333333333,29,1.9879300245841662,1.8111455532539118,0.1710446499288082
mu,47.95833333333333,30,2.1864912026477086,2.0795142728771268,0.16453164666891099
mu,47.95833333333333,31,2.4830026623248074,2.45184257884865,0.18562554419040675
mu,47.95833333333333,32,2.0520471635942528,1.8040682370488081,0.1676302723586559
mu,47.95833333333333,33,2.246192805434191,2.0158962419225883,0.15934800803661348
mu,47.95833333333333,34,2.292195870813657,1.920341303832604,0.17242850959300993
mu,47.95833333333333,35,2.314574159723783,1.9802498793413914,0.16112583577632905
mu,47.95833333333333,36,2.3929584695648884,2.0070559445084157,0.17515287324786188
mu,47.95833333333333,37,2.0645580987114016,1.8685168428261552,0.1589126817882061
mu,47.95833333333333,38,2.294641277380812,2.0376579811864755,0.1666761666536331
mu,47.95833333333333,39,2.5464505543346263,2.054819563900427,0.1654538333415985
mu,47.95833333333333,40,2.3433996749251307,1.957096260971273,0.1755617402493954
mu,47.95833333333333,41,2.2196711394715223,2.0220557310779945,0.17345639839768406
mu,47.95833333333333,42,2.234933435598286,1.9854515417169871,0.16352212205529212
mu,47.95833333333333,43,2.0612289160373507,2.006279017418933,0.16790346130728717
mu,47.95833333333333,44,2.205791387095225,1.9624639391464438,0.16299183070659634
mu,47.95833333333333,45,2.3712187684098325,2.055534361985753,0.1704919844865799
mu,47.95833333333333,46,2.115281780622446,1.7630842443748183,0.16355650424957274
mu,47.95833333333333,47,2.301657491654055,1.962145404270336,0.15416540727019307
mu,47.95833333333333,48,2.270544664741884,2.0579095501046094,0.16463401317596432
